FECHA FACT.,FACTURA DATAICO,ORDEN DATAICO,ORDEN SIGES,VALOR SIGES,ESTADO,MOTIVO,VERIFICACION
14/06/2025 22:54:22,FEEJ46600,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:54:44,FEEJ46601,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:55:06,FEEJ46602,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:55:29,FEEJ46603,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:55:52,FEEJ46604,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:56:16,FEEJ46605,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:56:39,FEEJ46606,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:57:02,FEEJ46607,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:57:25,FEEJ46608,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:57:47,FEEJ46609,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:58:09,FEEJ46610,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:58:30,FEEJ46611,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:58:52,FEEJ46612,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:59:16,FEEJ46613,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:59:37,FEEJ46614,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 22:59:59,FEEJ46615,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:00:24,FEEJ46616,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:00:48,FEEJ46617,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:01:12,FEEJ46618,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:01:37,FEEJ46619,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:02:01,FEEJ46620,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:02:25,FEEJ46621,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:02:50,FEEJ46622,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:03:18,FEEJ46623,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:03:42,FEEJ46624,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:04:05,FEEJ46625,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:04:29,FEEJ46626,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:04:55,FEEJ46627,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:05:20,FEEJ46628,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:05:43,FEEJ46629,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:06:06,FEEJ46630,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:06:30,FEEJ46631,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:06:55,FEEJ46632,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:07:19,FEEJ46633,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:07:42,FEEJ46634,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:08:05,FEEJ46635,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:08:29,FEEJ46636,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:08:52,FEEJ46637,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:09:15,FEEJ46638,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:09:38,FEEJ46639,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:10:01,FEEJ46640,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:10:24,FEEJ46641,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:10:46,FEEJ46642,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:11:10,FEEJ46643,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:11:34,FEEJ46644,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:11:56,FEEJ46645,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:12:18,FEEJ46646,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:12:40,FEEJ46647,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:13:02,FEEJ46648,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:13:24,FEEJ46649,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:13:47,FEEJ46650,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:14:09,FEEJ46651,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:14:31,FEEJ46652,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:14:52,FEEJ46653,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:15:14,FEEJ46654,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:15:36,FEEJ46655,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:15:59,FEEJ46656,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:16:22,FEEJ46657,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:16:45,FEEJ46658,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:17:09,FEEJ46659,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:17:32,FEEJ46660,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:17:55,FEEJ46661,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:18:18,FEEJ46662,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:18:41,FEEJ46663,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:19:04,FEEJ46664,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:19:28,FEEJ46665,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:19:51,FEEJ46666,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:20:14,FEEJ46667,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:20:37,FEEJ46668,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:21:02,FEEJ46669,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:21:25,FEEJ46670,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:21:47,FEEJ46671,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:22:12,FEEJ46672,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:22:35,FEEJ46673,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:22:59,FEEJ46674,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:23:22,FEEJ46675,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:23:44,FEEJ46676,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:24:06,FEEJ46677,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:24:28,FEEJ46678,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:24:50,FEEJ46679,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:25:12,FEEJ46680,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:25:33,FEEJ46681,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:25:55,FEEJ46682,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:26:17,FEEJ46683,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:26:38,FEEJ46684,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:27:00,FEEJ46685,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:27:23,FEEJ46686,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:27:45,FEEJ46687,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:28:08,FEEJ46688,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:28:31,FEEJ46689,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:28:55,FEEJ46690,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:29:17,FEEJ46691,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:29:40,FEEJ46692,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:30:03,FEEJ46693,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:30:26,FEEJ46694,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:30:48,FEEJ46695,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:31:11,FEEJ46696,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:31:34,FEEJ46697,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:31:57,FEEJ46698,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:32:20,FEEJ46699,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:32:43,FEEJ46700,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:33:08,FEEJ46701,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:33:30,FEEJ46702,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:33:54,FEEJ46703,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:34:17,FEEJ46704,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:34:59,FEEJ46705,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:35:23,FEEJ46706,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:35:46,FEEJ46707,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:36:08,FEEJ46708,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:36:31,FEEJ46709,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:36:55,FEEJ46710,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:37:18,FEEJ46711,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:37:42,FEEJ46712,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:38:04,FEEJ46713,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:38:26,FEEJ46714,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:38:49,FEEJ46715,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:39:10,FEEJ46716,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:39:32,FEEJ46717,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:39:53,FEEJ46718,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:40:15,FEEJ46719,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:40:37,FEEJ46720,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:41:00,FEEJ46721,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:41:21,FEEJ46722,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:41:44,FEEJ46723,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:42:07,FEEJ46724,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:42:31,FEEJ46725,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:42:55,FEEJ46726,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:43:18,FEEJ46727,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:43:40,FEEJ46728,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:44:02,FEEJ46729,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:44:24,FEEJ46730,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:44:46,FEEJ46731,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:45:26,FEEJ46732,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:45:47,FEEJ46733,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:46:09,FEEJ46734,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:46:33,FEEJ46735,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:46:55,FEEJ46736,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:47:20,FEEJ46737,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:47:42,FEEJ46738,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:48:04,FEEJ46739,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:48:25,FEEJ46740,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:48:47,FEEJ46741,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:49:08,FEEJ46742,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:49:30,FEEJ46743,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:49:52,FEEJ46744,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:50:14,FEEJ46745,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:50:36,FEEJ46746,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:50:58,FEEJ46747,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:51:21,FEEJ46748,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:51:44,FEEJ46749,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:52:07,FEEJ46750,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:52:29,FEEJ46751,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:52:51,FEEJ46752,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:53:12,FEEJ46753,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:53:38,FEEJ46754,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:53:59,FEEJ46755,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:54:21,FEEJ46756,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:54:43,FEEJ46757,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:55:05,FEEJ46758,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:55:28,FEEJ46759,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:55:51,FEEJ46760,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:56:15,FEEJ46761,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:56:38,FEEJ46762,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:57:01,FEEJ46763,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:57:24,FEEJ46764,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:57:45,FEEJ46765,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:58:06,FEEJ46766,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:58:28,FEEJ46767,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:58:50,FEEJ46768,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:59:12,FEEJ46769,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:59:34,FEEJ46770,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 23:59:55,FEEJ46771,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:00:19,FEEJ46772,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:00:43,FEEJ46773,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:01:09,FEEJ46774,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:01:32,FEEJ46775,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:01:54,FEEJ46776,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:02:17,FEEJ46777,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:02:40,FEEJ46778,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:03:02,FEEJ46779,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:03:24,FEEJ46780,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:03:46,FEEJ46781,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:04:09,FEEJ46782,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:04:32,FEEJ46783,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:04:54,FEEJ46784,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:05:19,FEEJ46785,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:05:42,FEEJ46786,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:06:06,FEEJ46787,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:06:28,FEEJ46788,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:06:50,FEEJ46789,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:07:13,FEEJ46790,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:07:40,FEEJ46791,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:08:02,FEEJ46792,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:08:23,FEEJ46793,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:08:45,FEEJ46794,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:09:08,FEEJ46795,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:09:29,FEEJ46796,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:09:52,FEEJ46797,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:10:15,FEEJ46798,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:10:38,FEEJ46799,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:11:01,FEEJ46800,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:11:24,FEEJ46801,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:11:45,FEEJ46802,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:12:08,FEEJ46803,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:12:31,FEEJ46804,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:12:53,FEEJ46805,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:13:15,FEEJ46806,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:13:37,FEEJ46807,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:14:00,FEEJ46808,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:14:24,FEEJ46809,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:14:48,FEEJ46810,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:15:11,FEEJ46811,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:15:35,FEEJ46812,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:15:58,FEEJ46813,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:16:23,FEEJ46814,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:16:47,FEEJ46815,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:17:11,FEEJ46816,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:17:35,FEEJ46817,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:17:57,FEEJ46818,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:18:20,FEEJ46819,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:18:41,FEEJ46820,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:19:03,FEEJ46821,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:19:26,FEEJ46822,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:19:48,FEEJ46823,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:20:10,FEEJ46824,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:20:32,FEEJ46825,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:20:56,FEEJ46826,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:21:20,FEEJ46827,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:21:44,FEEJ46828,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:22:07,FEEJ46829,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:22:30,FEEJ46830,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:22:53,FEEJ46831,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:23:15,FEEJ46832,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:23:38,FEEJ46833,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:24:02,FEEJ46834,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:24:24,FEEJ46835,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:24:47,FEEJ46836,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:25:12,FEEJ46837,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:25:37,FEEJ46838,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:26:00,FEEJ46839,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:26:23,FEEJ46840,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:26:45,FEEJ46841,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:27:08,FEEJ46842,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:27:30,FEEJ46843,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:27:51,FEEJ46844,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:28:31,FEEJ46845,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:28:53,FEEJ46846,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:29:16,FEEJ46847,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:29:39,FEEJ46848,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:30:03,FEEJ46849,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:30:25,FEEJ46850,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:30:48,FEEJ46851,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:31:09,FEEJ46852,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:31:31,FEEJ46853,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:31:53,FEEJ46854,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:32:15,FEEJ46855,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:32:37,FEEJ46856,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:33:00,FEEJ46857,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:33:21,FEEJ46858,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:33:44,FEEJ46859,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:34:08,FEEJ46860,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:34:32,FEEJ46861,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:34:56,FEEJ46862,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:35:17,FEEJ46863,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:35:39,FEEJ46864,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:36:01,FEEJ46865,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:36:22,FEEJ46866,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:36:45,FEEJ46867,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:37:08,FEEJ46868,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:37:30,FEEJ46869,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:37:51,FEEJ46870,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:38:13,FEEJ46871,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:38:36,FEEJ46872,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:39:00,FEEJ46873,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:39:24,FEEJ46874,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:39:47,FEEJ46875,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:40:10,FEEJ46876,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:40:33,FEEJ46877,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:40:57,FEEJ46878,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:41:21,FEEJ46879,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:41:44,FEEJ46880,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:42:08,FEEJ46881,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:42:33,FEEJ46882,385,,,NO SUBIDA,REPETIDA,CANASTILLA
15/06/2025 00:42:57,FEEJ46883,385,,,NO SUBIDA,REPETIDA,CANASTILLA
